"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Best Practice Rules","Code Style Rules","Design Rules","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Security Rules"
"L27291","modbusMaster","com.serotonin.mango.web.dwr.beans.ModbusNodeScanListener.modbusMaster;LModbusMaster;","L27288","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ModbusNodeScanListener.java","38","5","38","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27292","task","com.serotonin.mango.web.dwr.beans.ModbusNodeScanListener.task;LProgressiveTask;","L27288","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ModbusNodeScanListener.java","39","5","39","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27293","nodesFound","com.serotonin.mango.web.dwr.beans.ModbusNodeScanListener.nodesFound;Ljava/util/List;","L27288","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ModbusNodeScanListener.java","40","5","40","72","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27294","message","com.serotonin.mango.web.dwr.beans.ModbusNodeScanListener.message;Ljava/lang/String;","L27288","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ModbusNodeScanListener.java","41","5","41","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27321","bundle","com.serotonin.mango.web.dwr.beans.NmeaUtilListener.bundle;Ljava/util/ResourceBundle;","L27319","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\NmeaUtilListener.java","36","5","36","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27322","nmeaReceiver","com.serotonin.mango.web.dwr.beans.NmeaUtilListener.nmeaReceiver;Lcom/serotonin/mango/rt/dataSource/nmea/NmeaReceiver;","L27319","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\NmeaUtilListener.java","37","5","37","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27323","messages","com.serotonin.mango.web.dwr.beans.NmeaUtilListener.messages;Ljava/util/List;","L27319","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\NmeaUtilListener.java","38","5","38","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27324","message","com.serotonin.mango.web.dwr.beans.NmeaUtilListener.message;Ljava/lang/String;","L27319","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\NmeaUtilListener.java","39","5","39","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27325","autoShutOff","com.serotonin.mango.web.dwr.beans.NmeaUtilListener.autoShutOff;Lcom/serotonin/mango/web/dwr/beans/AutoShutOff;","L27319","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\NmeaUtilListener.java","42","5","42","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27359","p","com.serotonin.mango.web.dwr.beans.OpenV4JDataPointBean.p;LDataPoint;","L27357","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\OpenV4JDataPointBean.java","29","5","29","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27360","value","com.serotonin.mango.web.dwr.beans.OpenV4JDataPointBean.value;Ljava/lang/String;","L27357","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\OpenV4JDataPointBean.java","30","5","30","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27391","LOG","com.serotonin.mango.web.dwr.beans.OpenV4JDiscovery.LOG;LLog;","L27378","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\OpenV4JDiscovery.java","91","5","91","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27401","bundle","com.serotonin.mango.web.dwr.beans.OpenV4JDiscovery.bundle;Ljava/util/ResourceBundle;","L27378","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\OpenV4JDiscovery.java","92","5","92","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27397","sPort","com.serotonin.mango.web.dwr.beans.OpenV4JDiscovery.sPort;LSerialPort;","L27378","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\OpenV4JDiscovery.java","93","5","93","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27393","protocolHandler","com.serotonin.mango.web.dwr.beans.OpenV4JDiscovery.protocolHandler;LProtocolHandler;","L27378","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\OpenV4JDiscovery.java","94","5","94","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27402","autoShutOff","com.serotonin.mango.web.dwr.beans.OpenV4JDiscovery.autoShutOff;Lcom/serotonin/mango/web/dwr/beans/AutoShutOff;","L27378","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\OpenV4JDiscovery.java","95","5","95","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27386","message","com.serotonin.mango.web.dwr.beans.OpenV4JDiscovery.message;Ljava/lang/String;","L27378","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\OpenV4JDiscovery.java","96","5","96","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27395","finished","com.serotonin.mango.web.dwr.beans.OpenV4JDiscovery.finished;Z","L27378","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\OpenV4JDiscovery.java","97","5","97","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27403","searchThread","com.serotonin.mango.web.dwr.beans.OpenV4JDiscovery.searchThread;Lcom/serotonin/mango/web/dwr/beans/OpenV4JDiscovery$SearchThread;","L27378","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\OpenV4JDiscovery.java","98","5","98","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27382","dc","com.serotonin.mango.web.dwr.beans.OpenV4JDiscovery.dc;LSegmentedDataContainer;","L27378","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\OpenV4JDiscovery.java","99","5","99","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27460","p","com.serotonin.mango.web.dwr.beans.OpenV4JProtocolBean.p;LProtocol;","L27451","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\OpenV4JProtocolBean.java","37","5","37","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27465","serialVersionUID","com.serotonin.mango.web.dwr.beans.RecipientListEntryBean.serialVersionUID;J","L2669","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\RecipientListEntryBean.java","41","5","41","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27466","recipientType","com.serotonin.mango.web.dwr.beans.RecipientListEntryBean.recipientType;I","L2669","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\RecipientListEntryBean.java","43","5","43","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27467","referenceId","com.serotonin.mango.web.dwr.beans.RecipientListEntryBean.referenceId;I","L2669","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\RecipientListEntryBean.java","44","5","44","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27468","referenceAddress","com.serotonin.mango.web.dwr.beans.RecipientListEntryBean.referenceAddress;Ljava/lang/String;","L2669","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\RecipientListEntryBean.java","45","5","45","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27482","value","com.serotonin.mango.web.dwr.beans.RenderedPointValueTime.value;Ljava/lang/String;","L27480","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\RenderedPointValueTime.java","25","5","25","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27483","time","com.serotonin.mango.web.dwr.beans.RenderedPointValueTime.time;Ljava/lang/String;","L27480","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\RenderedPointValueTime.java","26","5","26","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27484","annotation","com.serotonin.mango.web.dwr.beans.RenderedPointValueTime.annotation;Ljava/lang/String;","L27480","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\RenderedPointValueTime.java","27","5","27","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27504","bundle","com.serotonin.mango.web.dwr.beans.SnmpOidGet.bundle;Ljava/util/ResourceBundle;","L27502","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SnmpOidGet.java","38","5","38","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27505","host","com.serotonin.mango.web.dwr.beans.SnmpOidGet.host;Ljava/lang/String;","L27502","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SnmpOidGet.java","39","5","39","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27506","port","com.serotonin.mango.web.dwr.beans.SnmpOidGet.port;I","L27502","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SnmpOidGet.java","40","5","40","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27507","version","com.serotonin.mango.web.dwr.beans.SnmpOidGet.version;Lcom/serotonin/mango/rt/dataSource/snmp/Version;","L27502","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SnmpOidGet.java","41","5","41","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27508","oid","com.serotonin.mango.web.dwr.beans.SnmpOidGet.oid;Ljava/lang/String;","L27502","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SnmpOidGet.java","42","5","42","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27509","retries","com.serotonin.mango.web.dwr.beans.SnmpOidGet.retries;I","L27502","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SnmpOidGet.java","43","5","43","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27510","timeout","com.serotonin.mango.web.dwr.beans.SnmpOidGet.timeout;I","L27502","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SnmpOidGet.java","44","5","44","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27511","result","com.serotonin.mango.web.dwr.beans.SnmpOidGet.result;Ljava/lang/String;","L27502","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SnmpOidGet.java","45","5","45","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27534","bundle","com.serotonin.mango.web.dwr.beans.SpinwaveSensorListener.bundle;Ljava/util/ResourceBundle;","L27532","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SpinwaveSensorListener.java","36","5","36","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27535","spinwaveReceiver","com.serotonin.mango.web.dwr.beans.SpinwaveSensorListener.spinwaveReceiver;LSpinwaveReceiver;","L27532","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SpinwaveSensorListener.java","37","5","37","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27536","sensorsFound","com.serotonin.mango.web.dwr.beans.SpinwaveSensorListener.sensorsFound;Ljava/util/Set;","L27532","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SpinwaveSensorListener.java","38","5","38","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27543","message","com.serotonin.mango.web.dwr.beans.SpinwaveSensorListener.message;Ljava/lang/String;","L27532","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SpinwaveSensorListener.java","39","5","39","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27544","autoShutOff","com.serotonin.mango.web.dwr.beans.SpinwaveSensorListener.autoShutOff;Lcom/serotonin/mango/web/dwr/beans/AutoShutOff;","L27532","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SpinwaveSensorListener.java","42","5","42","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27580","MAX_ROWS","com.serotonin.mango.web.dwr.beans.SqlStatementTester.MAX_ROWS;I","L27578","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SqlStatementTester.java","38","5","38","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27581","bundle","com.serotonin.mango.web.dwr.beans.SqlStatementTester.bundle;Ljava/util/ResourceBundle;","L27578","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SqlStatementTester.java","40","5","40","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27582","driverClassname","com.serotonin.mango.web.dwr.beans.SqlStatementTester.driverClassname;Ljava/lang/String;","L27578","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SqlStatementTester.java","41","5","41","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27583","connectionUrl","com.serotonin.mango.web.dwr.beans.SqlStatementTester.connectionUrl;Ljava/lang/String;","L27578","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SqlStatementTester.java","42","5","42","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27584","username","com.serotonin.mango.web.dwr.beans.SqlStatementTester.username;Ljava/lang/String;","L27578","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SqlStatementTester.java","43","5","43","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27585","password","com.serotonin.mango.web.dwr.beans.SqlStatementTester.password;Ljava/lang/String;","L27578","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SqlStatementTester.java","44","5","44","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27586","selectStatement","com.serotonin.mango.web.dwr.beans.SqlStatementTester.selectStatement;Ljava/lang/String;","L27578","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SqlStatementTester.java","45","5","45","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27587","rowBasedQuery","com.serotonin.mango.web.dwr.beans.SqlStatementTester.rowBasedQuery;Z","L27578","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SqlStatementTester.java","46","5","46","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27588","done","com.serotonin.mango.web.dwr.beans.SqlStatementTester.done;Z","L27578","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SqlStatementTester.java","48","5","48","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27589","errorMessage","com.serotonin.mango.web.dwr.beans.SqlStatementTester.errorMessage;Ljava/lang/String;","L27578","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SqlStatementTester.java","49","5","49","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27590","resultTable","com.serotonin.mango.web.dwr.beans.SqlStatementTester.resultTable;Ljava/util/List;","L27578","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\SqlStatementTester.java","50","5","50","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27634","content","com.serotonin.mango.web.dwr.beans.ViewComponentState.content;Ljava/lang/String;","L27630","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ViewComponentState.java","31","5","31","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27635","info","com.serotonin.mango.web.dwr.beans.ViewComponentState.info;Ljava/lang/String;","L27630","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\ViewComponentState.java","32","5","32","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27653","value","com.serotonin.mango.web.dwr.beans.WatchListState.value;Ljava/lang/String;","L26160","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\WatchListState.java","25","5","25","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L27654","time","com.serotonin.mango.web.dwr.beans.WatchListState.time;Ljava/lang/String;","L26160","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\beans\WatchListState.java","26","5","26","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L29347","serialVersionUID","com.serotonin.mango.web.dwr.longPoll.LongPollData.serialVersionUID;J","L29345","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\longPoll\LongPollData.java","32","5","32","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L29348","pollSessionId","com.serotonin.mango.web.dwr.longPoll.LongPollData.pollSessionId;I","L29345","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\longPoll\LongPollData.java","34","5","34","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L29349","timestamp","com.serotonin.mango.web.dwr.longPoll.LongPollData.timestamp;J","L29345","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\longPoll\LongPollData.java","35","5","35","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L29350","request","com.serotonin.mango.web.dwr.longPoll.LongPollData.request;Lcom/serotonin/mango/web/dwr/longPoll/LongPollRequest;","L29345","L103","C:\Users\meet\Desktop\semProject\mangoSource\src\com\serotonin\mango\web\dwr\longPoll\LongPollData.java","36","5","36","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
